post_id,duration,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers,traffic_source,engagement_rate,content_category,duration_seconds,engagement_total
IG0001184,25:23,Video,150802,8282,2178,1462,1297705,1650480,1091,13,309,Reels Feed,9.859192477339926,Lifestyle,1523,162724
IG0001185,25:23,Video,35705,4128,3404,13786,1537046,1785026,10,29,62,Reels Feed,3.194519295517264,Fitness,1523,57023
IG0001186,25:23,Photo,99492,717,1064,6984,1315686,1464523,1590,26,891,Home Feed,7.391963117001235,Photography,1523,108257
IG0001187,25:23,Video,141747,3516,4885,9721,1341429,1573815,1312,16,562,Explore,10.158055425828321,Photography,1523,159869
IG0001188,25:23,Carousel,12071,433,4801,2284,501215,966039,882,18,211,External,2.0277649246044933,Travel,1523,19589
IG0001189,25:23,Photo,162226,2499,4868,12025,22009,395226,1236,7,64,External,45.952948439626944,Technology,1523,181618
IG0001190,25:23,Video,68438,7575,3087,11785,1105753,1585601,1457,30,863,Home Feed,5.73189598139759,Music,1523,90885
IG0001191,25:23,Photo,136057,4241,4667,13515,159121,387711,2159,5,995,Profile,40.875806979941245,Lifestyle,1523,158480
IG0001192,25:23,Reel,134282,7329,4686,14047,196118,471239,144,7,281,Profile,34.02604623131786,Travel,1523,160344
IG0001193,25:23,Carousel,128903,8495,2199,2485,1773811,2000210,1436,9,633,Reels Feed,7.103354147814479,Music,1523,142082
IG0001194,25:23,Reel,144262,3917,502,80,1161782,1361171,1223,17,165,External,10.928898720293041,Photography,1523,148761
IG0001195,25:23,Photo,22682,2679,5000,2178,173296,635248,352,9,760,Hashtags,5.122251467143541,Fitness,1523,32539
IG0001196,25:23,Reel,168066,1594,174,6960,530287,1006096,1572,0,352,Profile,17.572279384869834,Comedy,1523,176794
IG0001197,25:23,Video,198542,9302,3618,10867,139371,447249,1515,25,544,External,49.71034032496439,Lifestyle,1523,222329
IG0001198,25:23,Carousel,9133,9773,738,8555,738124,841872,1830,18,629,Explore,3.3495590778645687,Travel,1523,28199
IG0001199,25:23,Carousel,85627,9758,135,13817,579901,660386,395,29,328,Profile,16.556529060276866,Fashion,1523,109337
IG0001200,25:23,Carousel,28532,5916,1317,13295,1560540,1970604,766,26,755,Hashtags,2.489592023562319,Music,1523,49060
IG0001201,25:23,Photo,185733,3680,4100,5077,1998114,2031768,1756,20,304,Profile,9.77424587846644,Comedy,1523,198590
IG0001202,25:23,Video,7420,8972,483,2943,370321,491915,716,30,939,External,4.0287448034721445,Lifestyle,1523,19818
IG0001203,25:23,Reel,40917,8844,1238,11999,828303,1272271,1126,18,374,Profile,4.951618012200231,Photography,1523,62998
IG0001204,25:23,Reel,193235,7233,4824,10188,933700,1030237,1570,9,107,Home Feed,20.915575736456756,Technology,1523,215480
IG0001205,25:23,Carousel,34783,1815,2971,10017,537079,562991,229,16,357,Profile,8.807600831984882,Music,1523,49586
IG0001206,25:23,Reel,191002,6728,2330,3483,87427,500948,1632,8,896,Explore,40.631562557391184,Photography,1523,203543
IG0001207,25:23,Photo,668,6679,1379,14933,950445,1215573,1686,6,867,Explore,1.9463249019186835,Lifestyle,1523,23659
IG0001208,25:23,Photo,170387,5026,989,12764,615489,705727,727,17,67,Reels Feed,26.8044158718598,Music,1523,189166
IG0001209,25:23,Reel,193339,9796,3824,1067,1070437,1204748,1244,2,706,Explore,17.26717952634078,Comedy,1523,208026
IG0001210,25:23,Photo,108520,7455,2069,12321,395742,411613,1396,16,684,Explore,31.671740202568916,Lifestyle,1523,130365
IG0001211,25:23,Reel,133590,7183,3755,5635,343539,811197,1439,4,187,Hashtags,18.511286407617387,Beauty,1523,150163
IG0001212,25:23,Video,151445,8921,1416,3764,685369,802947,5,29,404,Profile,20.617301017377237,Travel,1523,165546
IG0001213,25:23,Photo,101940,8687,1416,1062,1720404,2120185,411,22,409,Profile,5.334675983463707,Comedy,1523,113105
IG0001214,25:23,Reel,26666,2974,2480,8075,1135289,1576333,1546,26,376,Profile,2.549905381667452,Music,1523,40195
IG0001215,25:23,Carousel,21211,5769,328,6900,1905899,2041538,1971,13,73,Profile,1.6755994745138225,Technology,1523,34208
IG0001216,25:23,Carousel,118263,9185,2101,13925,1607809,2104018,1436,26,974,Home Feed,6.819048126014131,Photography,1523,143474
IG0001217,25:23,Carousel,78773,8249,245,7775,1820724,1882050,2128,3,669,Reels Feed,5.049918971334449,Fashion,1523,95042
IG0001218,25:23,Reel,4872,1368,4359,11949,1106722,1484800,899,30,548,Reels Feed,1.5185883620689655,Photography,1523,22548
IG0001219,25:23,Reel,14332,10,3912,2314,389307,801394,671,10,464,Hashtags,2.5665278252644765,Music,1523,20568
IG0001220,25:23,Reel,126813,5657,4986,7250,860355,1183153,725,19,704,Explore,12.230539921717648,Photography,1523,144706
IG0001221,25:23,Video,167875,1447,92,14880,1333673,1675092,2175,3,34,External,11.00202257547645,Travel,1523,184294
IG0001222,25:23,Video,75332,624,2619,3723,1540974,1546413,649,22,245,Reels Feed,5.321864210919075,Lifestyle,1523,82298
IG0001223,25:23,Carousel,64889,608,3557,6525,641370,1121187,2103,0,348,Hashtags,6.740980764136579,Fashion,1523,75579
IG0001224,25:23,Reel,191948,1842,1081,9293,355876,811125,779,8,278,Home Feed,25.170473108337188,Food,1523,204164
IG0001225,25:23,Photo,58044,6891,1676,13706,1034971,1294581,521,5,356,Explore,6.204092289319865,Music,1523,80317
IG0001226,25:23,Reel,46244,473,2501,8551,979678,1000843,1043,2,270,External,5.772034175190314,Fitness,1523,57769
IG0001227,25:23,Video,188718,9074,4621,8904,790204,889184,499,27,772,Explore,23.765272429553388,Food,1523,211317
IG0001228,25:23,Carousel,120695,5424,185,9373,94759,433378,1811,11,565,External,31.30684990931704,Photography,1523,135677
IG0001229,25:23,Photo,116851,5596,1752,7382,834459,930843,1935,21,738,Home Feed,14.135681312530684,Music,1523,131581
IG0001230,25:23,Video,3790,2393,697,10026,131979,134209,1167,5,956,Profile,12.596770708372762,Beauty,1523,16906
IG0001231,25:23,Photo,185949,413,2371,14499,728969,1120606,983,0,144,Home Feed,18.13590146759878,Fitness,1523,203232
IG0001232,25:23,Photo,180343,5426,1430,6595,343640,737675,1851,11,105,Hashtags,26.270918765038804,Fashion,1523,193794
IG0001233,25:23,Carousel,136319,8970,2054,1926,189846,248084,1588,24,186,Explore,60.168733171022716,Technology,1523,149269
IG0001234,25:23,Carousel,121393,3506,1772,6551,576390,650594,401,26,979,Profile,20.476979498735002,Beauty,1523,133222
IG0001235,25:23,Photo,110323,488,3533,3909,349301,676823,38,1,939,External,17.471776225098733,Food,1523,118253
IG0001236,25:23,Reel,76500,8026,4131,2608,1788267,2145480,823,5,667,Explore,4.253826649514328,Lifestyle,1523,91265
IG0001237,25:23,Carousel,26357,9260,2067,9213,558422,663542,1199,25,11,Profile,7.067676198341627,Travel,1523,46897
IG0001238,25:23,Reel,98160,9489,4656,12240,1177239,1260425,2004,23,667,External,9.88119086815955,Technology,1523,124545
IG0001239,25:23,Carousel,165348,7486,557,5245,1302573,1728412,502,29,322,External,10.33526728580917,Beauty,1523,178636
IG0001240,25:23,Carousel,83091,2510,2795,12053,1980130,2188230,1583,0,85,Hashtags,4.590422396183216,Lifestyle,1523,100449
IG0001241,25:23,Video,14662,1599,3245,13262,1943320,1968515,80,23,218,Profile,1.6646050449196474,Lifestyle,1523,32768
IG0001242,25:23,Video,92420,6272,4076,2258,460556,647802,985,6,234,Reels Feed,16.212669920747388,Music,1523,105026
IG0001243,25:23,Carousel,175993,761,1877,6063,872728,1006115,207,29,310,Home Feed,18.357146051892677,Beauty,1523,184694
IG0001244,25:23,Photo,160171,9840,4761,5221,1614716,2101053,532,23,825,Profile,8.566799600010091,Fashion,1523,179993
IG0001245,25:23,Reel,74060,7578,3889,7176,891724,1160350,2195,17,953,Home Feed,7.989227388288017,Photography,1523,92703
IG0001246,25:23,Video,9386,8006,2026,13136,80638,456178,2009,8,519,Explore,7.1362494464879935,Fitness,1523,32554
IG0001247,25:23,Video,16046,6231,2678,9778,751785,792507,1917,12,890,Reels Feed,4.38267422243589,Fitness,1523,34733
IG0001248,25:23,Reel,123610,77,637,7671,947043,1111250,1661,12,891,Reels Feed,11.87806524184477,Food,1523,131995
IG0001249,25:23,Reel,150508,6971,3416,2295,55400,250659,644,29,181,Hashtags,65.10438484155765,Food,1523,163190
IG0001250,25:23,Photo,103149,6202,1055,11432,918150,1315365,2140,20,570,Profile,9.262676139322545,Fitness,1523,121838
IG0001251,25:23,Photo,40183,3498,4754,12620,1909342,2202302,538,7,987,Reels Feed,2.7723264111824806,Fashion,1523,61055
IG0001252,25:23,Video,167970,4452,4778,8161,319279,537976,787,27,518,Profile,34.45525450949485,Travel,1523,185361
IG0001253,25:23,Carousel,115270,7304,1512,7474,553783,893928,1012,10,896,Hashtags,14.717068936200677,Comedy,1523,131560
IG0001254,25:23,Reel,58152,2212,3625,2746,1343635,1591664,2181,4,129,Profile,4.192781893666,Photography,1523,66735
IG0001255,25:23,Carousel,163639,4427,3100,5753,216310,243147,1903,5,869,Explore,72.76215622648027,Travel,1523,176919
IG0001256,25:23,Photo,180289,3201,2331,9260,1270713,1543132,989,5,669,Reels Feed,12.641886760173465,Music,1523,195081
IG0001257,25:23,Video,62511,6521,2414,7852,444329,713662,1890,14,944,Home Feed,11.111422494121866,Comedy,1523,79298
IG0001258,25:23,Photo,158052,3173,2946,6202,1350073,1505364,510,29,344,Home Feed,11.317727805368003,Comedy,1523,170373
IG0001259,25:23,Video,48997,1121,4321,13881,1458273,1492662,116,20,177,Home Feed,4.577057632605372,Beauty,1523,68320
IG0001260,25:23,Photo,29614,136,406,5113,728229,1149710,173,5,703,Hashtags,3.067643144793035,Fashion,1523,35269
IG0001261,25:23,Photo,90811,2375,2945,13973,1970444,2217341,2060,14,839,Profile,4.965587160477346,Fashion,1523,110104
IG0001262,25:23,Photo,19972,4488,3520,136,619359,691534,892,23,301,Home Feed,4.065743694453201,Comedy,1523,28116
IG0001263,25:23,Carousel,154847,2259,562,14499,202264,292533,150,21,125,Hashtags,58.85387289639118,Beauty,1523,172167
IG0001264,25:23,Video,100778,742,2438,1379,350714,437241,2131,26,15,External,24.091290615472932,Photography,1523,105337
IG0001265,25:23,Carousel,173159,7058,4915,4162,1463181,1540052,1078,0,60,Hashtags,12.291403147426191,Comedy,1523,189294
IG0001266,25:23,Video,141349,6145,3697,10909,1763527,2255568,1343,8,827,Home Feed,7.186659856852021,Technology,1523,162100
IG0001267,25:23,Carousel,186069,8814,3298,9187,1564494,1995630,584,8,88,Profile,10.391104563471185,Food,1523,207368
IG0001268,25:23,Carousel,175391,9092,3166,3765,634505,710437,122,22,915,Reels Feed,26.94313500000704,Food,1523,191414
IG0001269,25:23,Carousel,189559,740,3506,6442,1536108,1878717,2142,23,629,Explore,10.658710172953139,Travel,1523,200247
IG0001270,25:23,Photo,58520,4170,494,14646,1396245,1787702,174,4,445,External,4.3536338830520975,Music,1523,77830
IG0001271,25:23,Carousel,155998,2986,2821,313,491470,530310,1419,22,55,Explore,30.57042107446588,Food,1523,162118
IG0001272,25:23,Video,107995,1939,24,4717,651587,1037531,2107,12,364,Explore,11.052681799387198,Lifestyle,1523,114675
IG0001273,25:23,Reel,11367,5870,3456,1473,440541,483893,548,19,200,Reels Feed,4.5807647558447835,Travel,1523,22166
IG0001274,25:23,Reel,126618,8024,2599,9934,1601302,1719798,683,8,43,Reels Feed,8.557691077673075,Food,1523,147175
IG0001275,25:23,Reel,9321,3759,4646,8289,1007793,1467314,1730,2,466,External,1.772967476627361,Music,1523,26015
IG0001276,25:23,Reel,149367,8615,219,13489,347426,747878,1745,5,309,Hashtags,22.956952871992492,Fashion,1523,171690
IG0001277,25:23,Carousel,130979,7031,3236,14832,1256437,1278890,1586,3,943,Explore,12.20417705979404,Fashion,1523,156078
IG0001278,25:23,Photo,60104,7880,720,5463,1594890,2025571,2179,28,881,Hashtags,3.6615354386491514,Photography,1523,74167
IG0001279,25:23,Video,127126,8049,1672,3029,881016,1212819,1482,2,749,Explore,11.533130665004423,Comedy,1523,139876
IG0001280,25:23,Carousel,83905,9216,3213,14067,107905,399539,277,29,261,Reels Feed,27.632095990629203,Technology,1523,110401
IG0001281,25:23,Video,105099,1238,124,10932,1987813,2297406,1278,25,888,Hashtags,5.109806451275918,Fashion,1523,117393
IG0001282,25:23,Carousel,8845,9838,3783,9230,1388149,1423903,1009,3,437,Home Feed,2.2259943268607483,Beauty,1523,31696
IG0001283,25:23,Carousel,153872,7239,3702,11784,763768,1078195,75,20,535,Explore,16.378948149453485,Food,1523,176597
IG0001284,25:23,Photo,5638,741,4583,14656,837794,884707,2050,11,146,Explore,2.895647937678802,Beauty,1523,25618
IG0001285,25:23,Photo,191014,4771,2519,5863,1838103,2258924,1789,5,98,Home Feed,9.03824121572926,Music,1523,204167
IG0001286,25:23,Photo,93880,706,4938,13744,1879503,2233444,1192,20,654,Reels Feed,5.071450190826365,Fashion,1523,113268
IG0001287,25:23,Photo,162628,4655,1,12351,524856,629537,834,15,865,External,28.534462628884405,Technology,1523,179635
IG0001288,25:23,Photo,188958,2412,3252,6332,1123208,1339810,447,15,396,Hashtags,14.998693844649614,Music,1523,200954
IG0001289,25:23,Reel,39564,1093,1495,7511,569685,641167,1340,22,933,Hashtags,7.745719913844599,Lifestyle,1523,49663
IG0001290,25:23,Carousel,163655,4346,2217,3855,1756399,2225115,347,7,346,Home Feed,7.823101277911479,Lifestyle,1523,174073
IG0001291,25:23,Photo,118705,5381,2690,2100,1669211,1672054,1368,16,778,External,7.7076458056976636,Beauty,1523,128876
IG0001292,25:23,Reel,36896,6031,4352,11387,642070,935644,972,25,346,External,6.2701198319018765,Comedy,1523,58666
IG0001293,25:23,Carousel,134527,5910,4662,319,996210,1126915,1301,7,839,Hashtags,12.904078834694719,Travel,1523,145418
IG0001294,25:23,Photo,36889,6243,4049,14900,1188095,1369268,257,10,988,Hashtags,4.533882337131956,Comedy,1523,62081
IG0001295,25:23,Photo,193284,6645,3185,2453,1284117,1401290,1905,8,600,Reels Feed,14.669839933204404,Photography,1523,205567
IG0001296,25:23,Carousel,34105,6620,2409,6233,1609593,2068317,1943,9,14,External,2.386819815337784,Comedy,1523,49367
IG0001297,25:23,Carousel,12007,8539,1200,13975,784959,1110227,651,8,549,Reels Feed,3.2174501250645138,Photography,1523,35721
IG0001298,25:23,Carousel,25118,5580,2104,7147,1608337,2085977,544,9,528,Reels Feed,1.915121787057096,Photography,1523,39949
IG0001299,25:23,Video,148783,373,959,6721,676639,683627,80,29,544,Hashtags,22.941750398974882,Technology,1523,156836
IG0001300,25:23,Carousel,197084,6282,4062,3612,1005667,1492517,615,15,17,Home Feed,14.13987244366396,Fashion,1523,211040
IG0001301,25:23,Carousel,107619,9300,755,8140,1791861,2284164,715,20,775,Home Feed,5.5080983677179045,Technology,1523,125814
IG0001302,25:23,Reel,197255,4932,3797,8131,1463194,1879702,2097,5,108,Home Feed,11.390901323720461,Photography,1523,214115
IG0001303,25:23,Video,127361,526,769,7274,111694,480125,977,21,432,External,28.311377245508986,Music,1523,135930
IG0001304,25:23,Reel,26977,4085,3120,10184,874582,1025604,1483,27,856,External,4.32584116286598,Lifestyle,1523,44366
IG0001305,25:23,Carousel,101440,4615,2224,3575,832211,1105643,1862,7,724,Profile,10.116647055152523,Photography,1523,111854
IG0001306,25:23,Reel,39447,367,4257,2625,178459,623917,543,2,16,External,7.484328845022656,Technology,1523,46696
IG0001307,25:23,Reel,185660,6776,233,6216,482467,510603,464,28,685,Profile,38.951004988219815,Music,1523,198885
IG0001308,25:23,Carousel,83745,1370,247,8360,1119208,1325265,1926,12,162,External,7.071944101745689,Technology,1523,93722
IG0001309,25:23,Photo,77439,2412,1071,438,1707779,1807255,1508,28,596,Explore,4.501855023225831,Comedy,1523,81360
IG0001310,25:23,Reel,198124,9541,3998,2011,1605177,1619721,786,3,147,Profile,13.192025046288835,Food,1523,213674
IG0001311,25:23,Reel,189566,9570,4461,3522,1189722,1547095,1255,27,638,Home Feed,13.387607095879698,Beauty,1523,207119
IG0001312,25:23,Carousel,119686,9534,3167,12533,1389550,1519106,2111,24,720,Home Feed,9.539821447614584,Travel,1523,144920
IG0001313,25:23,Photo,160970,4713,2306,3196,1078394,1218443,80,4,451,Reels Feed,14.049487747888085,Technology,1523,171185
IG0001314,25:23,Video,140032,5612,1013,10493,1922081,2033814,845,3,889,Reels Feed,7.72686194509429,Travel,1523,157150
IG0001315,25:23,Carousel,148213,1218,1297,13194,1813615,2151254,1914,23,312,Home Feed,7.619834756844147,Fitness,1523,163922
IG0001316,25:23,Reel,179477,8826,1953,1513,1487927,1926155,280,13,888,Profile,9.956052342620401,Technology,1523,191769
IG0001317,25:23,Carousel,47914,2045,3213,6287,658178,674571,1068,11,806,Explore,8.81434274524105,Food,1523,59459
IG0001318,25:23,Photo,76526,1239,2894,11253,585559,678784,787,8,758,External,13.540684518197246,Travel,1523,91912
IG0001319,25:23,Reel,112699,6375,2105,11268,1520356,1621204,1646,12,307,Profile,8.169668962080035,Photography,1523,132447
IG0001320,25:23,Carousel,116162,2708,4606,6329,373235,722254,1808,19,135,External,17.9722092227942,Technology,1523,129805
IG0001321,25:23,Video,89650,7863,4467,10287,1324314,1675969,420,10,982,Explore,6.698632253937871,Fashion,1523,112267
IG0001322,25:23,Carousel,58466,9008,1589,7381,1154292,1421045,828,13,475,Explore,5.37942148207833,Beauty,1523,76444
IG0001323,25:23,Video,127884,5619,1125,11249,1319254,1539427,248,17,2,Hashtags,9.476058299614078,Food,1523,145877
IG0001324,25:23,Reel,191736,1443,2406,1996,1816321,2241570,962,16,386,Home Feed,8.814402405456889,Travel,1523,197581
IG0001325,25:23,Carousel,92860,3022,4301,6302,583835,867390,358,15,709,Explore,12.276484626292671,Food,1523,106485
IG0001326,25:23,Carousel,87852,6277,4586,9663,1987489,2107076,1145,21,949,Reels Feed,5.143525909839037,Music,1523,108378
IG0001327,25:23,Reel,29427,3219,2742,2628,1026249,1386578,1833,12,411,Hashtags,2.741713773044142,Beauty,1523,38016
IG0001328,25:23,Video,135371,2982,3359,3989,871764,1244307,1830,3,855,Explore,11.709409333870179,Photography,1523,145701
IG0001329,25:23,Photo,170716,3651,3663,2431,74937,425274,1272,28,182,Explore,42.434054280299286,Technology,1523,180461
IG0001330,25:23,Carousel,71471,4563,848,5795,1180045,1414019,1213,12,26,Home Feed,5.846951137148794,Technology,1523,82677
IG0001331,25:23,Photo,35681,9561,2715,10008,375758,478566,327,27,31,Home Feed,12.112226944663849,Technology,1523,57965
IG0001332,25:23,Photo,110524,8261,1528,2681,897502,1169819,890,26,964,Explore,10.51393420691577,Beauty,1523,122994
IG0001333,25:23,Reel,184012,8580,4912,10479,1312717,1616540,1331,5,610,External,12.865935887760276,Fashion,1523,207983
IG0001334,25:23,Video,173452,9512,3271,3004,1012012,1217125,1125,30,439,Home Feed,15.548033275136078,Fitness,1523,189239
IG0001335,25:23,Photo,44488,8360,3577,2452,985419,1267787,373,18,585,Home Feed,4.644076646944637,Lifestyle,1523,58877
IG0001336,25:23,Carousel,47078,6626,1610,14033,959212,1357164,84,4,154,Profile,5.109699343631278,Comedy,1523,69347
IG0001337,25:23,Video,190859,2169,4080,9414,300997,800315,2025,29,54,Profile,25.805089246109343,Travel,1523,206522
IG0001338,25:23,Carousel,122935,2321,214,11128,1196743,1290624,1132,21,577,Hashtags,10.583872607358922,Fashion,1523,136598
IG0001339,25:23,Photo,21966,9009,2033,6710,1943645,2426909,304,27,490,Home Feed,1.636567337300245,Photography,1523,39718
IG0001340,25:23,Reel,107803,604,2586,11331,1466169,1831500,603,16,709,Home Feed,6.678897078897079,Travel,1523,122324
IG0001341,25:23,Video,175809,3101,4906,6370,1616851,1754579,602,21,846,Profile,10.839409339790343,Technology,1523,190186
IG0001342,25:23,Carousel,57158,5322,4734,4162,144621,421641,853,15,41,Home Feed,16.928145033334044,Food,1523,71376
IG0001343,25:23,Photo,129981,2009,4338,2695,830707,1279483,284,13,900,Home Feed,10.865560542812995,Photography,1523,139023
