post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0001885,25:23.0,Photo,109354,1246,377,3710,1704380,2110406,365,9,780,Explore,5.43,Travel
IG0001886,25:23.0,Carousel,108051,3333,4925,11517,405042,438457,1531,17,117,Profile,29.15,Comedy
IG0001887,25:23.0,Video,53868,6382,2074,11784,1106846,1336220,2085,7,890,Profile,5.55,Food
IG0001888,25:23.0,Reel,122592,8779,209,11616,559409,1002400,1567,28,30,Profile,14.29,Music
IG0001889,25:23.0,Video,90520,8170,3734,4364,255227,583648,195,18,609,Reels Feed,18.3,Photography
IG0001890,25:23.0,Video,125918,4890,779,13769,1198821,1256957,1471,15,915,Hashtags,11.56,Beauty
IG0001891,25:23.0,Carousel,106587,6800,4289,8413,1852954,1900978,1869,12,243,Profile,6.63,Travel
IG0001892,25:23.0,Reel,18105,1274,1959,6318,109403,353144,1358,6,246,Explore,7.83,Lifestyle
IG0001893,25:23.0,Carousel,162610,5008,3703,14826,477240,508927,1118,7,295,External,36.58,Music
IG0001894,25:23.0,Reel,147780,5359,1365,5135,1544336,1620892,1975,6,964,Explore,9.85,Photography
IG0001895,25:23.0,Video,56024,4186,2817,14795,1641607,2016228,982,24,947,Explore,3.86,Comedy
IG0001896,25:23.0,Carousel,153601,9666,1048,12834,1776789,1992606,886,12,364,Hashtags,8.89,Music
IG0001897,25:23.0,Video,186014,3408,2108,9291,152558,604326,985,0,136,Reels Feed,33.23,Travel
IG0001898,25:23.0,Carousel,60229,5470,980,826,783133,933614,1033,1,845,External,7.23,Music
IG0001899,25:23.0,Video,121034,4026,1059,11270,110022,464823,578,17,692,Hashtags,29.56,Fitness
IG0001900,25:23.0,Video,14335,8273,2617,10866,1068849,1325683,536,5,424,Explore,2.72,Technology
IG0001901,25:23.0,Reel,134491,304,4398,8319,589496,746289,942,24,927,Reels Feed,19.77,Lifestyle
IG0001902,25:23.0,Photo,172292,4310,3498,12905,132238,364183,1496,18,82,Home Feed,53,Travel
IG0001903,25:23.0,Reel,144764,6858,4774,11254,1325223,1419917,1421,13,367,External,11.81,Music
IG0001904,25:23.0,Reel,9125,2758,597,8424,1434192,1834656,2040,24,830,Reels Feed,1.14,Technology
IG0001905,25:23.0,Video,49805,5863,1774,12773,1005813,1422539,1738,10,678,Hashtags,4.94,Technology
IG0001906,25:23.0,Photo,122230,6387,350,11663,1481738,1674504,280,7,6,Profile,8.4,Music
IG0001907,25:23.0,Carousel,81245,7561,2656,2783,884586,1284288,1125,16,921,Hashtags,7.34,Comedy
IG0001908,25:23.0,Photo,57022,7105,4739,1113,1785802,1827709,107,3,996,Explore,3.83,Fitness
IG0001909,25:23.0,Video,157215,5794,4022,12517,1669313,2156503,2018,8,303,Hashtags,8.33,Food
IG0001910,25:23.0,Carousel,198957,8049,98,3605,61271,305532,2153,29,85,Hashtags,68.96,Fitness
IG0001911,25:23.0,Video,168777,1874,2641,1937,31935,340795,476,5,931,Home Feed,51.42,Music
IG0001912,25:23.0,Carousel,64953,2151,209,692,1131051,1556182,798,8,941,Profile,4.37,Lifestyle
IG0001913,25:23.0,Video,23037,1181,4950,2751,977169,1351761,474,8,508,Explore,2.36,Food
IG0001914,25:23.0,Photo,54971,1682,2568,9091,1627674,1673043,622,0,647,Hashtags,4.08,Travel
IG0001915,25:23.0,Carousel,14997,5136,3021,4168,334304,451212,55,27,420,Explore,6.06,Fitness
IG0001916,25:23.0,Video,93918,9790,4875,5976,1183052,1656514,396,16,49,Profile,6.92,Music
IG0001917,25:23.0,Video,151722,3017,1444,10793,1932391,2246026,930,7,768,Explore,7.43,Fitness
IG0001918,25:23.0,Reel,95363,1489,850,5317,267146,764417,1133,2,954,Reels Feed,13.48,Food
IG0001919,25:23.0,Photo,95146,2960,1600,12064,1759736,1916760,140,14,491,Explore,5.83,Beauty
IG0001920,25:23.0,Reel,24528,3444,2443,13122,1544574,1978566,2058,25,480,Hashtags,2.2,Photography
IG0001921,25:23.0,Photo,2319,3086,104,9810,676292,992688,387,19,568,Explore,1.54,Fitness
IG0001922,25:23.0,Photo,101204,6729,2419,8032,791117,1094337,1395,22,822,External,10.82,Travel
IG0001923,25:23.0,Video,16839,2882,3192,10035,444149,479936,766,8,348,Explore,6.87,Travel
IG0001924,25:23.0,Carousel,14274,5931,1945,14619,748856,1129024,684,10,310,Reels Feed,3.26,Fashion
IG0001925,25:23.0,Carousel,106544,5716,2988,9376,464964,767243,1960,17,598,Home Feed,16.24,Fitness
IG0001926,25:23.0,Video,189188,1099,596,7666,1299618,1441121,328,10,394,Profile,13.78,Photography
IG0001927,25:23.0,Reel,167157,3399,187,5742,1712267,1904244,666,10,43,Home Feed,9.27,Comedy
IG0001928,25:23.0,Photo,178331,6779,4327,6547,1927835,1937986,1263,19,303,Home Feed,10.11,Technology
IG0001929,25:23.0,Reel,7974,4028,3454,9329,1162571,1341479,1910,29,895,External,1.85,Photography
IG0001930,25:23.0,Reel,67180,718,3909,1658,1800898,1996646,1008,6,686,Hashtags,3.68,Technology
IG0001931,25:23.0,Carousel,36618,6962,3138,14018,720392,1178773,1614,28,779,External,5.15,Technology
IG0001932,25:23.0,Reel,28327,9245,298,616,127674,340252,1723,12,307,Profile,11.31,Beauty
IG0001933,25:23.0,Photo,89243,6119,953,8708,901685,1092013,765,3,413,Profile,9.62,Fashion
IG0001934,25:23.0,Carousel,36296,2597,2677,13330,1621999,1690720,1963,3,824,Reels Feed,3.25,Photography
IG0001935,25:23.0,Carousel,101572,8540,2631,6589,517053,522848,1759,28,688,External,22.82,Photography
IG0001936,25:23.0,Carousel,116210,4857,2795,14209,374533,691033,1112,0,398,Reels Feed,19.98,Beauty
IG0001937,25:23.0,Video,94302,505,4271,9870,1122607,1387934,1981,21,200,External,7.85,Fitness
IG0001938,25:23.0,Carousel,137402,1310,480,13247,1452855,1505113,161,25,396,Reels Feed,10.13,Fitness
IG0001939,25:23.0,Photo,14605,3978,4541,10778,215786,509336,559,12,688,Profile,6.66,Fitness
IG0001940,25:23.0,Video,9315,2979,1571,9770,648530,969142,2176,6,893,External,2.44,Lifestyle
IG0001941,25:23.0,Reel,104442,5048,4909,13529,564006,1021066,47,6,16,Home Feed,12.53,Technology
IG0001942,25:23.0,Carousel,191061,3696,3548,14698,1155158,1421214,1511,27,176,Explore,14.99,Lifestyle
IG0001943,25:23.0,Carousel,148465,2818,1102,4748,110156,292232,1910,10,691,Home Feed,53.77,Fashion
IG0001944,25:23.0,Carousel,89071,8863,1076,11260,844507,1105853,1686,0,678,Profile,9.97,Beauty
IG0001945,25:23.0,Reel,147377,1686,2200,2174,838661,873116,356,15,186,External,17.57,Photography
IG0001946,25:23.0,Carousel,65163,6502,3375,11502,354922,587058,1059,15,921,Reels Feed,14.74,Technology
IG0001947,25:23.0,Reel,151281,1201,3612,5264,33047,473927,1394,17,721,Profile,34.05,Lifestyle
IG0001948,25:23.0,Photo,42223,6773,4968,540,1335650,1571202,179,7,986,External,3.47,Lifestyle
IG0001949,25:23.0,Photo,61899,4267,35,1749,336704,357800,921,25,561,Hashtags,18.99,Music
IG0001950,25:23.0,Reel,133624,9210,2292,12986,190132,199934,1288,23,174,Reels Feed,79.08,Lifestyle
IG0001951,25:23.0,Reel,158976,3005,1130,9264,46534,308581,1702,19,38,Profile,55.86,Comedy
IG0001952,25:23.0,Carousel,46077,8247,3513,4571,907918,1046064,1440,1,192,External,5.97,Photography
IG0001953,25:23.0,Photo,51253,9947,383,11608,1642105,1866970,435,1,895,Reels Feed,3.92,Comedy
IG0001954,25:23.0,Carousel,22341,8167,3474,12998,563882,920168,826,5,535,Home Feed,5.11,Photography
IG0001955,25:23.0,Reel,195208,7638,4732,1639,744738,757325,657,15,283,Explore,27.63,Beauty
IG0001956,25:23.0,Video,91801,3042,1725,9491,1319964,1678239,1182,23,805,Profile,6.32,Photography
IG0001957,25:23.0,Video,121405,7933,1667,12978,1863776,2252643,1921,20,853,Explore,6.39,Comedy
IG0001958,25:23.0,Carousel,159816,6489,1242,12535,814896,1151481,2060,26,386,Profile,15.64,Photography
IG0001959,25:23.0,Carousel,98004,3921,1570,979,481054,883289,204,24,744,Home Feed,11.83,Beauty
IG0001960,25:23.0,Photo,55593,9930,3285,7669,917113,985864,120,28,742,Profile,7.76,Beauty
IG0001961,25:23.0,Reel,150897,1261,4920,7584,1906728,2110705,5,11,821,Home Feed,7.8,Fashion
IG0001962,25:23.0,Video,112195,224,2418,4465,1771062,1806047,278,8,331,Explore,6.61,Photography
IG0001963,25:23.0,Carousel,93754,8031,1100,2839,1649100,1839046,2010,17,95,Hashtags,5.75,Music
IG0001964,25:23.0,Carousel,51198,9191,4302,5263,425529,806740,2082,1,459,Reels Feed,8.67,Fitness
IG0001965,25:23.0,Carousel,91396,5004,1987,12035,160142,404645,1279,25,366,Reels Feed,27.29,Travel
IG0001966,25:23.0,Carousel,195504,4360,1531,282,1656746,2026536,2079,17,246,Profile,9.95,Beauty
IG0001967,25:23.0,Carousel,173734,1435,656,4148,972394,1049097,130,29,210,Explore,17.16,Food
IG0001968,25:23.0,Video,58421,66,2397,1781,1333303,1467831,1185,9,884,Hashtags,4.27,Fitness
IG0001969,25:23.0,Carousel,108981,968,1171,3238,1697508,1818593,596,27,810,Reels Feed,6.29,Technology
IG0001970,25:23.0,Carousel,159412,2305,978,1134,1661562,1682596,261,30,486,Explore,9.74,Photography
IG0001971,25:23.0,Reel,115173,9119,3049,2677,502884,990082,1420,24,919,Explore,13.13,Comedy
IG0001972,25:23.0,Video,19133,2935,641,12451,1142625,1615453,1067,29,926,External,2.18,Travel
IG0001973,25:23.0,Reel,135058,7986,2776,3668,960575,1363561,1435,2,190,Explore,10.96,Food
IG0001974,25:23.0,Video,152788,2737,861,8532,1663978,1936077,1553,5,27,Hashtags,8.52,Fitness
IG0001975,25:23.0,Reel,142057,3182,569,11459,785221,1194983,319,29,259,Profile,13.16,Photography
IG0001976,25:23.0,Photo,19224,8686,669,12719,1596697,2047501,1296,19,367,Profile,2.02,Fashion
IG0001977,25:23.0,Carousel,175412,6292,3146,8597,1985502,2094892,1953,17,129,External,9.23,Technology
IG0001978,25:23.0,Photo,24329,100,1191,9366,1088172,1421576,595,10,648,Hashtags,2.46,Travel
IG0001979,25:23.0,Video,14880,4778,2580,8893,1621253,1756228,1926,11,690,Reels Feed,1.77,Music
IG0001980,25:23.0,Photo,87266,2297,3549,11641,1817700,2255634,1662,1,144,Home Feed,4.64,Fashion
IG0001981,25:23.0,Photo,22156,4842,3766,535,907168,990055,1377,7,43,Profile,3.16,Food
IG0001982,25:23.0,Photo,139299,8139,69,6705,349449,654578,538,26,797,Reels Feed,23.56,Travel
IG0001983,25:23.0,Carousel,196428,8462,3108,8258,1251336,1434843,1548,12,239,External,15.07,Fashion
IG0001984,25:23.0,Carousel,82999,137,1275,1408,623204,711008,118,9,785,Home Feed,12.07,Technology
IG0001985,25:23.0,Video,74388,4405,3550,7335,493686,557234,289,20,696,Explore,16.09,Music
IG0001986,25:23.0,Photo,6415,3556,175,1443,1914881,2006756,665,14,703,Profile,0.58,Fashion
IG0001987,25:23.0,Reel,170292,5328,3089,12865,1344630,1611826,933,29,947,Profile,11.89,Lifestyle
IG0001988,25:23.0,Reel,106459,6940,311,13187,1212123,1682483,920,16,103,Profile,7.54,Music
IG0001989,25:23.0,Carousel,802,9273,3408,8679,464611,537115,26,21,812,Explore,4.13,Food
IG0001990,25:23.0,Photo,102174,5328,3647,8167,161968,449872,1538,13,270,Reels Feed,26.52,Technology
IG0001991,25:23.0,Video,24628,754,890,635,264762,650637,1178,19,951,Hashtags,4.14,Photography
IG0001992,25:23.0,Photo,70361,5604,1008,10246,526173,802333,642,24,230,Reels Feed,10.87,Comedy
IG0001993,25:23.0,Photo,86671,5816,201,13688,107742,384317,486,12,133,External,27.68,Comedy
IG0001994,25:23.0,Reel,12678,1333,3877,13734,1517436,1982082,964,12,390,Home Feed,1.6,Comedy
IG0001995,25:23.0,Carousel,3555,1591,4614,14070,1497839,1942240,737,5,711,External,1.23,Travel
IG0001996,25:23.0,Reel,5619,6967,1727,11417,1479157,1662924,83,19,58,Hashtags,1.55,Food
IG0001997,25:23.0,Carousel,76495,686,3430,6796,1804515,2303239,1996,12,706,Profile,3.79,Technology
IG0001998,25:23.0,Reel,151718,5955,4351,4198,433613,650388,1839,10,160,Explore,25.56,Music
IG0001999,25:23.0,Carousel,164293,6129,2139,6923,1188942,1377925,1257,22,896,External,13.03,Travel
IG0002000,25:23.0,Photo,177816,6507,447,14293,1043990,1505407,1048,2,618,Reels Feed,13.22,Food
IG0002001,25:23.0,Carousel,15173,6608,3274,3578,482914,603898,1378,14,236,External,4.74,Photography
IG0002002,25:23.0,Carousel,137316,567,55,3062,1479273,1776530,1353,0,825,Reels Feed,7.94,Lifestyle
IG0002003,25:23.0,Video,156459,401,1720,7425,361815,399320,665,13,704,Reels Feed,41.57,Technology
IG0002004,25:23.0,Reel,43263,4024,898,13657,117087,413194,93,19,531,External,14.97,Comedy
IG0002005,25:23.0,Photo,4026,7272,4370,1777,1158820,1371728,1236,1,869,Profile,1.27,Fashion
IG0002006,25:23.0,Reel,74585,4908,2943,1184,431687,565137,1482,29,308,Hashtags,14.8,Technology
IG0002007,25:23.0,Reel,81856,4135,4698,6199,1515852,1825057,755,10,760,External,5.31,Beauty
IG0002008,25:23.0,Photo,155750,8621,2515,12834,1590680,1927491,488,11,196,External,9.32,Food
IG0002009,25:23.0,Reel,144657,8792,1476,14124,724069,733952,1597,7,20,Profile,23.03,Fitness
IG0002010,25:23.0,Carousel,139563,2567,798,10203,991063,1027812,1088,20,315,Explore,14.9,Photography
IG0002011,25:23.0,Carousel,36316,6508,3522,2282,553699,790769,2049,2,914,Explore,6.15,Lifestyle
IG0002012,25:23.0,Carousel,54164,4088,1989,11536,1160675,1219454,1392,24,62,Reels Feed,5.89,Photography
IG0002013,25:23.0,Reel,33316,8802,4430,5560,604545,1027481,1879,25,670,Home Feed,5.07,Technology
IG0002014,25:23.0,Reel,33366,5464,3632,11454,1838995,2070373,691,20,746,Home Feed,2.6,Fitness
IG0002015,25:23.0,Reel,94955,3045,2492,13348,437610,615293,50,9,900,Hashtags,18.5,Beauty
IG0002016,25:23.0,Carousel,166030,9700,263,12753,786453,908283,413,0,30,Profile,20.78,Music
IG0002017,25:23.0,Carousel,32674,3952,4120,2237,636332,872395,2170,18,863,External,4.93,Fashion
IG0002018,25:23.0,Reel,128605,6685,4462,6814,1692058,2117253,1919,28,178,Reels Feed,6.92,Fitness
IG0002019,25:23.0,Photo,161168,2283,213,3421,1817964,2121855,1610,25,868,External,7.87,Food
IG0002020,25:23.0,Video,148822,8820,2725,5115,957949,971409,595,11,11,Home Feed,17.04,Comedy
IG0002021,25:23.0,Carousel,174616,8707,1661,2583,1412518,1896253,151,14,791,Hashtags,9.89,Beauty
IG0002022,25:23.0,Carousel,166112,7955,252,8126,1952077,2363195,1756,18,271,External,7.72,Fashion
IG0002023,25:23.0,Photo,56134,9675,2106,6288,1042081,1301152,182,1,873,Hashtags,5.7,Lifestyle
IG0002024,25:23.0,Video,144334,6442,2550,3651,1631755,1700999,867,22,276,Profile,9.23,Comedy
IG0002025,25:23.0,Reel,74840,5050,897,3172,1115536,1225089,467,5,537,Reels Feed,6.85,Technology
IG0002026,25:23.0,Reel,9449,3751,274,1648,384618,538817,1409,17,681,Profile,2.81,Fitness
IG0002027,25:23.0,Carousel,49026,3283,1585,12050,938731,984857,887,16,415,Reels Feed,6.7,Fashion
IG0002028,25:23.0,Photo,18714,155,256,4490,1067332,1283908,1343,1,739,External,1.84,Travel
IG0002029,25:23.0,Video,44365,4123,1170,10084,1947723,2050441,1621,25,930,External,2.91,Music
IG0002030,25:23.0,Video,89172,8416,2045,1078,1087766,1492276,1005,28,953,Home Feed,6.75,Music
IG0002031,25:23.0,Carousel,49566,691,4527,13615,1176360,1632616,416,27,838,Hashtags,4.19,Beauty
IG0002032,25:23.0,Carousel,175029,824,3348,7722,417379,520963,2060,29,928,Profile,35.88,Lifestyle
IG0002033,25:23.0,Reel,87041,3902,1405,11230,391939,527106,1687,20,267,External,19.65,Beauty
IG0002034,25:23.0,Video,74086,259,4835,1492,826538,1217969,954,24,250,External,6.62,Travel
IG0002035,25:23.0,Video,163101,9805,425,11180,607971,790390,1474,0,573,Reels Feed,23.34,Food
IG0002036,25:23.0,Video,183166,5341,2897,2940,1589070,1725484,914,0,511,Reels Feed,11.26,Lifestyle
IG0002037,25:23.0,Carousel,88381,6209,1309,5707,212612,572082,383,14,925,External,17.76,Photography
IG0002038,25:23.0,Photo,69274,6511,3193,2640,426971,899394,746,30,162,Profile,9.07,Food
IG0002039,25:23.0,Carousel,185058,2262,2682,10535,1037987,1099922,159,30,310,Explore,18.23,Lifestyle
IG0002040,25:23.0,Photo,100932,2685,279,381,1855271,2350511,961,2,74,Home Feed,4.44,Lifestyle
IG0002041,25:23.0,Reel,113164,1258,4390,5041,1526332,1752654,1802,16,708,Home Feed,7.07,Travel
IG0002042,25:23.0,Video,136726,6211,1168,9115,1953816,1985515,133,15,172,Profile,7.72,Technology
IG0002043,25:23.0,Video,38307,4554,356,2947,784941,1081336,594,20,920,Home Feed,4.27,Travel
IG0002044,25:23.0,Photo,62872,6671,1050,11468,1462636,1721905,1489,1,115,Hashtags,4.77,Lifestyle
IG0002045,25:23.0,Video,145974,6623,1249,4904,1716988,1966167,862,26,232,Reels Feed,8.07,Fashion
IG0002046,25:23.0,Carousel,179591,6815,580,2778,1745684,2192806,1822,12,900,Hashtags,8.65,Food
IG0002047,25:23.0,Photo,194815,350,1696,4334,1341240,1440822,1314,4,242,Hashtags,13.96,Travel
IG0002048,25:23.0,Carousel,39146,5179,3383,5509,1302148,1583869,810,2,938,External,3.36,Technology
IG0002049,25:23.0,Photo,105691,6286,2067,4376,1523308,1948528,344,13,969,External,6.08,Fitness
IG0002050,25:23.0,Reel,85518,3000,4716,9477,182138,624780,1591,1,906,Reels Feed,16.44,Beauty
IG0002051,25:23.0,Reel,64338,2699,1723,6511,1198211,1236889,1228,23,479,Profile,6.09,Lifestyle
IG0002052,25:23.0,Photo,57406,3681,4327,4811,1370567,1525967,155,28,816,Hashtags,4.6,Photography
IG0002053,25:23.0,Photo,84297,4038,3883,13959,997934,1220546,1113,5,36,Profile,8.7,Fitness
IG0002054,25:23.0,Video,26016,63,2556,8595,694073,803609,1943,2,819,Explore,4.63,Music
IG0002055,25:23.0,Video,98085,2571,894,4260,1272313,1651015,1853,11,868,Home Feed,6.41,Comedy
IG0002056,25:23.0,Video,74139,5739,2906,9076,1785819,1887002,1441,15,31,Explore,4.87,Technology
IG0002057,25:23.0,Video,20980,6571,1827,7597,274784,515228,1154,23,4,Profile,7.18,Photography
IG0002058,25:23.0,Photo,116255,2401,1776,10404,1158684,1339120,1462,6,63,Home Feed,9.77,Comedy
IG0002059,25:23.0,Carousel,51015,2821,582,2116,840515,1086490,275,29,896,Explore,5.2,Technology
IG0002060,25:23.0,Carousel,165340,6679,1622,831,1203814,1320018,1013,9,143,Hashtags,13.22,Fashion
IG0002061,25:23.0,Carousel,47379,518,2070,10832,272674,464060,70,23,999,Explore,13.1,Beauty
IG0002062,25:23.0,Reel,35191,6598,1669,5244,295032,489995,606,17,560,Home Feed,9.94,Fitness
IG0002063,25:23.0,Photo,135961,7511,612,5084,536863,654810,1180,9,811,Profile,22.78,Food
IG0002064,25:23.0,Carousel,7379,4190,3688,6607,1756463,1839235,1294,10,959,Explore,1.19,Technology
IG0002065,25:23.0,Carousel,90826,4157,2303,5088,993125,1469694,1854,15,709,Reels Feed,6.97,Food
IG0002066,25:23.0,Reel,85817,4720,716,13176,699899,978392,1775,2,670,Explore,10.67,Beauty
IG0002067,25:23.0,Photo,128276,2360,252,10218,423106,717841,1731,1,283,Explore,19.66,Lifestyle
IG0002068,25:23.0,Reel,6203,8175,3577,3405,911663,1281042,754,2,517,Hashtags,1.67,Music
IG0002069,25:23.0,Video,13204,2032,4817,8406,165,73191,1655,5,159,Reels Feed,38.88,Fitness
IG0002070,25:23.0,Carousel,78648,5426,3548,3995,1200504,1446093,1431,25,862,Profile,6.34,Beauty
IG0002071,25:23.0,Reel,59197,2611,3588,9793,1410899,1710419,824,3,768,Profile,4.4,Beauty
IG0002072,25:23.0,Carousel,27736,1679,204,5604,410579,658712,1902,17,990,Home Feed,5.35,Fashion
IG0002073,25:23.0,Photo,174909,1251,2268,9063,1156343,1433011,295,3,166,Profile,13.08,Comedy
IG0002074,25:23.0,Photo,122045,392,1776,2500,1431331,1718449,1470,2,62,Hashtags,7.37,Music
IG0002075,25:23.0,Carousel,20224,3439,1466,14660,486664,578105,1840,24,326,Explore,6.88,Fitness
IG0002076,25:23.0,Video,5276,4413,2034,11089,1240067,1734538,1063,27,857,Explore,1.32,Lifestyle
IG0002077,25:23.0,Carousel,52288,8454,577,4353,697380,1194891,1678,0,884,External,5.5,Lifestyle
IG0002078,25:23.0,Video,32510,3384,2488,13826,886169,921568,183,18,492,Home Feed,5.67,Travel
IG0002079,25:23.0,Photo,32922,9867,1098,2360,607063,1053341,1576,24,409,Home Feed,4.39,Beauty
IG0002080,25:23.0,Carousel,75924,2361,4930,8029,336650,404025,1032,17,112,Home Feed,22.58,Technology
IG0002081,25:23.0,Reel,178834,2305,2177,1180,663548,784747,1171,28,159,Explore,23.51,Fashion
IG0002082,25:23.0,Reel,26169,8862,282,2905,1416080,1760853,219,11,692,External,2.17,Music
IG0002083,25:23.0,Video,7774,9093,2153,5448,502479,522246,2000,7,432,External,4.69,Lifestyle
IG0002084,25:23.0,Carousel,118009,761,1356,3440,1300194,1375037,1651,14,585,Profile,8.99,Fitness
IG0002085,25:23.0,Video,146307,3321,4294,1964,252336,655946,1155,5,188,Reels Feed,23.77,Travel
IG0002086,25:23.0,Video,192809,5503,2040,6750,446225,931275,1796,9,297,Profile,22.24,Fitness
IG0002087,25:23.0,Photo,18431,4463,531,556,1029114,1358962,576,17,840,Home Feed,1.76,Fashion
IG0002088,25:23.0,Video,163094,8428,1665,8727,1409079,1536444,1131,29,557,Explore,11.84,Technology
IG0002089,25:23.0,Photo,52012,5828,2872,8519,623230,1017899,169,13,45,Reels Feed,6.8,Travel
IG0002090,25:23.0,Video,101136,9685,3118,12200,85688,261236,1480,23,643,External,48.29,Travel
IG0002091,25:23.0,Carousel,77834,6342,4932,13355,757481,1151817,537,5,426,Reels Feed,8.9,Comedy
IG0002092,25:23.0,Reel,166562,9614,929,12697,77074,576858,116,17,355,Profile,32.9,Music
IG0002093,25:23.0,Video,19824,9519,2228,24,1045713,1395399,2146,5,261,Explore,2.26,Travel
IG0002094,25:23.0,Video,39384,5191,2618,7197,1072031,1523207,1605,6,22,Hashtags,3.57,Comedy
IG0002095,25:23.0,Carousel,86001,5083,4659,10408,83507,283149,707,6,44,External,37.49,Comedy
IG0002096,25:23.0,Photo,137721,8538,124,10394,1171213,1336970,1122,5,760,Explore,11.73,Fashion
IG0002097,25:23.0,Photo,75889,6385,453,11882,1749114,1859794,339,23,365,Hashtags,5.09,Food
IG0002098,25:23.0,Photo,6475,7176,1142,14230,255353,586930,762,8,662,External,4.94,Fitness
IG0002099,25:23.0,Carousel,60722,3679,4570,1097,1407646,1673178,1386,25,433,Explore,4.19,Technology
IG0002100,25:23.0,Carousel,71748,3103,1508,7513,1043820,1491328,1167,0,924,Home Feed,5.62,Photography
IG0002101,25:23.0,Carousel,50715,6036,4457,7507,1393570,1490373,1360,28,314,Hashtags,4.61,Fitness
